TABLE_SCHEMA,TABLE_NAME,COLUMN_NAME,DATA_TYPE,IS_NULLABLE
dbo,DetFactEspecial,Tda,char,NO
dbo,DetFactEspecial,Serie,char,NO
dbo,DetFactEspecial,DocNo,int,NO
dbo,DetFactEspecial,LineaNo,int,NO
dbo,DetFactEspecial,Codigo,char,NO
dbo,DetFactEspecial,Cantidad,decimal,NO
dbo,DetFactEspecial,Valor,decimal,NO
dbo,DetFactura,CodPais,char,NO
dbo,DetFactura,Dealer,int,NO
dbo,DetFactura,Tda,char,NO
dbo,DetFactura,Serie,char,NO
dbo,DetFactura,Tipodoc,char,NO
dbo,DetFactura,DocNo,int,NO
dbo,DetFactura,LineaNo,int,NO
dbo,DetFactura,Bodega,char,NO
dbo,DetFactura,Codigo,char,NO
dbo,DetFactura,Tipo,char,NO
dbo,DetFactura,Cantidad,decimal,NO
dbo,DetFactura,PrecioUnitario,decimal,NO
dbo,DetFactura,PrecioDescto,decimal,YES
dbo,DetFactura,Importe,decimal,NO
dbo,DetFactura,Fecha,datetime,NO
dbo,DetFactura,CostoVendido,decimal,YES
dbo,DetFactura,Desde,char,YES
dbo,DetFactura,Hasta,char,YES
dbo,DetFactura,Nota,char,YES
dbo,DetFactura,Percepcion,decimal,YES
dbo,DetFactura,PendAplicRemision,decimal,YES
dbo,DetFactura,LineaPedido,int,YES
dbo,DetFactura,CodBarra,char,YES
dbo,DetFactura,Especifico,decimal,YES
dbo,DetFactura,AdValoren,decimal,YES
dbo,DetFactura,CdCosto,int,YES
dbo,DetFactura,Descripción,varchar,YES
dbo,DetFactura,EsBonificado,char,YES
dbo,DetFactura,ConDescuento,char,YES
dbo,DetFactura,Descuento,decimal,YES
dbo,DetFactura,Lote,char,YES
dbo,DetFactura,Vapor,smallint,YES
dbo,DetFactura,Kit,bit,YES
dbo,DetFactura,TipoUnidad,char,YES
dbo,DetFactura,CantidadVendida,decimal,NO
dbo,DetFactura,ItemNo,int,NO
dbo,DetFactura,PrecioAut,decimal,NO
dbo,DetFactura,Ocultar,bit,NO
dbo,DetFactura,TipoDocRef,varchar,NO
dbo,DetFactura,SerieRef,varchar,NO
dbo,DetFactura,DocNoRef,int,NO
dbo,DetFacturah,CodPais,char,NO
dbo,DetFacturah,Dealer,int,NO
dbo,DetFacturah,Tda,char,NO
dbo,DetFacturah,Serie,char,NO
dbo,DetFacturah,Tipodoc,char,NO
dbo,DetFacturah,DocNo,int,NO
dbo,DetFacturah,LineaNo,int,NO
dbo,DetFacturah,Bodega,char,NO
dbo,DetFacturah,Codigo,char,NO
dbo,DetFacturah,Tipo,char,NO
dbo,DetFacturah,Cantidad,decimal,NO
dbo,DetFacturah,PrecioUnitario,decimal,NO
dbo,DetFacturah,PrecioDescto,decimal,YES
dbo,DetFacturah,Importe,decimal,NO
dbo,DetFacturah,Fecha,datetime,NO
dbo,DetFacturah,CostoVendido,decimal,YES
dbo,DetFacturah,Desde,char,YES
dbo,DetFacturah,Hasta,char,YES
dbo,DetFacturah,Nota,char,YES
dbo,DetFacturah,Percepcion,decimal,YES
dbo,DetFacturah,PendAplicRemision,decimal,YES
dbo,DetFacturah,LineaPedido,int,YES
dbo,DetFacturah,CodBarra,char,YES
dbo,DetFacturah,Especifico,decimal,YES
dbo,DetFacturah,AdValoren,decimal,YES
dbo,DetFacturah,CdCosto,int,YES
dbo,DetFacturah,Descripción,varchar,YES
dbo,DetFacturah,EsBonificado,char,YES
dbo,DetFacturah,ConDescuento,char,YES
dbo,DetFacturah,Descuento,decimal,YES
dbo,DetFacturah,Lote,char,YES
dbo,DetFacturah,Vapor,smallint,YES
dbo,DetFacturah,Kit,bit,YES
dbo,DetFacturah,TipoUnidad,char,YES
dbo,DetFacturah,CantidadVendida,decimal,NO
dbo,DetFacturah,ItemNo,int,NO
dbo,DetFacturaImp,CodPais,char,NO
dbo,DetFacturaImp,Dealer,int,NO
dbo,DetFacturaImp,Tda,char,NO
dbo,DetFacturaImp,Serie,char,NO
dbo,DetFacturaImp,TipoDoc,char,YES
dbo,DetFacturaImp,DocNo,int,NO
dbo,DetFacturaImp,LineaNo,int,NO
dbo,DetFacturaImp,Codigo,int,NO
dbo,DetFacturaImp,Escenario,int,YES
dbo,DetFacturaImp,Cantidad,decimal,YES
dbo,DetFacturaImp,Gravado,decimal,YES
dbo,DetFacturaImp,Valor,decimal,YES
dbo,DetFacturaMasa,CodPais,char,NO
dbo,DetFacturaMasa,Dealer,int,NO
dbo,DetFacturaMasa,Tda,char,NO
dbo,DetFacturaMasa,No,int,NO
dbo,DetFacturaMasa,DocNo,int,NO
dbo,DetFacturaMasa,Valor,float,YES
dbo,DetFacturaTemp,CodPais,char,NO
dbo,DetFacturaTemp,Dealer,int,NO
dbo,DetFacturaTemp,Tda,char,NO
dbo,DetFacturaTemp,Serie,char,NO
dbo,DetFacturaTemp,Tipodoc,char,NO
dbo,DetFacturaTemp,DocNo,int,NO
dbo,DetFacturaTemp,LineaNo,int,NO
dbo,DetFacturaTemp,Bodega,char,NO
dbo,DetFacturaTemp,Codigo,char,NO
dbo,DetFacturaTemp,Tipo,char,NO
dbo,DetFacturaTemp,Cantidad,decimal,NO
dbo,DetFacturaTemp,PrecioUnitario,decimal,NO
dbo,DetFacturaTemp,PrecioDescto,decimal,YES
dbo,DetFacturaTemp,Importe,decimal,NO
dbo,DetFacturaTemp,Fecha,datetime,NO
dbo,DetFacturaTemp,CostoVendido,decimal,YES
dbo,DetFacturaTemp,Desde,char,YES
dbo,DetFacturaTemp,Hasta,char,YES
dbo,DetFacturaTemp,Nota,char,YES
dbo,DetFacturaTemp,Percepcion,decimal,YES
dbo,DetFacturaTemp,PendAplicRemision,decimal,YES
dbo,DetFacturaTemp,LineaPedido,int,YES
dbo,DetFacturaTemp,CodBarra,char,YES
dbo,DetFacturaTemp,Especifico,decimal,YES
dbo,DetFacturaTemp,AdValoren,decimal,YES
dbo,DetFacturaTemp,CdCosto,int,YES
dbo,DetFacturaTemp,Descripción,varchar,YES
dbo,DetFacturaTemp,EsBonificado,char,YES
dbo,DetFacturaTemp,ConDescuento,char,YES
