DetConsumo;TipoReq
DetConsumo;ReqNo
DetConsumo;Serie
DetConsumo;Linea
DetConsumo;Codigo
DetConsumoMaterial;CodPais
DetConsumoMaterial;Dealer
DetConsumoMaterial;Tda
DetConsumoMaterial;ConsumoNo
DetConsumoMaterial;LineaNo
DetCosto;CodPais
DetCosto;Dealer
DetCosto;Tda
DetCosto;Bodega
DetCosto;Codigo
DetCosto;Fecha
DetCosto;SerieDoc
DetCosto;Documento
DetCosto;IngresoEgreso
DetCosto;Unidad
DetCosto;ID
DetCosto;SIM
DetCosto;IMEI
DetCosto;SerieNo
DetCosto;Corr
DetCotizacion;CodPais
DetCotizacion;Dealer
DetCotizacion;Tda
DetCotizacion;CotizacionNo
DetCotizacion;LineaNo
DetDespacho;CodPais
DetDespacho;Dealer
DetDespacho;Tda
DetDespacho;DespachoNo
DetDespacho;Corr
DetDespacho;SerieDoc
DetDespacho;TipoDoc
DetDespacho;DocNo
DetDireccion;CodPais
DetDireccion;Dealer
DetDireccion;Cliente
DetEfectivo;CodPais
DetEfectivo;Dealer
DetEfectivo;Tda
DetEfectivo;Cajero
DetEfectivo;Fecha
DetEfectivo;Tiempo
DetEfectivo;Denominacion
DetEmpaqueHerraje;CodPais
DetEmpaqueHerraje;Dealer
DetEmpaqueHerraje;Tda
DetEmpaqueHerraje;PedidoNo
DetEmpaqueHerraje;CajaNo
DetEmpaqueHerraje;Codigo
DetEmpaqueHerraje;Color
DetEntregaPT;CodPais
DetEntregaPT;Dealer
DetEntregaPT;EntregaNo
DetEntregaPT;SerieEntrega
DetEntregaPT;Linea
DetEstCta;CodPais
DetEstCta;Dealer
DetEstCta;Cliente
DetEstCta;Correlativo
DetEstCta;Doc
DetFactContrato;CodPais
DetFactContrato;Dealer
DetFactContrato;Tda
DetFactContrato;ContratoNo
DetFactContrato;LineaNo
DetFactContrato;CorrLinea
DetFactEspecial;CodPais
DetFactEspecial;Dealer
DetFactEspecial;Tda
DetFactEspecial;Serie
DetFactEspecial;DocNo
DetFactEspecial;LineaNo
DetFactura;CodPais
DetFactura;Dealer
DetFactura;Tda
DetFactura;Serie
DetFactura;Tipodoc
DetFactura;DocNo
DetFactura;LineaNo
DetFacturaAnterior;CodPais
DetFacturaAnterior;Dealer
DetFacturaAnterior;Tda
DetFacturaAnterior;Serie
DetFacturaAnterior;Tipodoc
DetFacturaAnterior;DocNo
DetFacturaAnterior;LineaNo
DetFacturah;CodPais
DetFacturah;Dealer
DetFacturah;Tda
DetFacturah;Serie
DetFacturah;Tipodoc
DetFacturah;DocNo
DetFacturah;LineaNo
DetFacturaImp;CodPais
DetFacturaImp;Dealer
DetFacturaImp;Tda
DetFacturaImp;Serie
DetFacturaImp;DocNo
DetFacturaImp;LineaNo
DetFacturaImp;Codigo
DetFacturaMasa;CodPais
DetFacturaMasa;Dealer
DetFacturaMasa;Tda
DetFacturaMasa;No
DetFacturaMasa;DocNo
DetFacturaTemp;CodPais
DetFacturaTemp;Dealer
DetFacturaTemp;Tda
DetFacturaTemp;Serie
DetFacturaTemp;Tipodoc
DetFacturaTemp;DocNo
DetFacturaTemp;LineaNo
DetGastoIndirect;CodPais
DetGastoIndirect;Dealer
DetGastoIndirect;Mes
DetGastoIndirect;Año
DetGastoIndirect;Tipo
DetGastoIndirect;Descripcion
DetGastoIndirect;Rubro
DetGastoIndirecto;CodPais
DetGastoIndirecto;Dealer
DetGastoIndirecto;Fecha
DetGastoIndirecto;Tipo
DetGastoIndirecto;Rubro
DetGastos;CodPais
DetGastos;Dealer
DetGastos;Tda
DetGastos;Cajero
DetGastos;Fecha
DetGastos;Tiempo
DetGastos;ID
DetHojaLiq;CodPais
DetHojaLiq;Dealer
DetHojaLiq;Tda
DetHojaLiq;LiqNo
DetHojaLiq;SerieDoc
DetHojaLiq;TipoDoc
DetHojaLiq;DocNo
DetHojaProduccion;CodPais
DetHojaProduccion;Dealer
DetHojaProduccion;Tda
DetHojaProduccion;HojaNo
DetHojaProduccion;LineaNo
DetHojaProduccionEnsamble;CodPais
DetHojaProduccionEnsamble;Dealer
DetHojaProduccionEnsamble;Tda
DetHojaProduccionEnsamble;HojaNo
DetHojaProduccionEnsamble;LineaNo
DetHojaProduccionMaterial;CodPais
DetHojaProduccionMaterial;Dealer
DetHojaProduccionMaterial;Tda
DetHojaProduccionMaterial;HojaNo
DetHojaProduccionMaterial;LineaNo
DetImportacion;CodPais
DetImportacion;Dealer
DetImportacion;ImportacionNo
DetImportacion;LineaNo
DetIngBodega;CodPais
DetIngBodega;Dealer
DetIngBodega;Tda
DetIngBodega;IngresoNo
DetIngBodega;ItemNo
DetIngreso;CodPais
DetIngreso;Dealer
DetIngreso;Tienda
DetIngreso;IngresoNo
DetIngreso;LineaNo
DetIngresoTienda;CodPais
DetIngresoTienda;Dealer
DetIngresoTienda;Tienda
DetIngresoTienda;NoIngreso
DetIngresoTienda;LineaNo
DetInventarioFisico;CodPais
DetInventarioFisico;Dealer
DetInventarioFisico;Tda
DetInventarioFisico;Tipo
DetInventarioFisico;Numero
DetInventarioFisico;LineaNo
DetLiqCajaChica;CodPais
DetLiqCajaChica;Dealer
DetLiqCajaChica;Tda
DetLiqCajaChica;LiqNo
DetLiqCajaChica;IDDetalle
DetLiquidacion;CodPais
DetLiquidacion;Dealer
DetLiquidacion;Tda
DetLiquidacion;LiquidacionNo
DetLiquidacion;Correlativo
DetMaterialOT;CodPais
DetMaterialOT;Dealer
DetMaterialOT;Tda
DetMaterialOT;Serie
DetMaterialOT;ReqNo
DetMaterialOT;TipoReq
DetMaterialOT;Codigo
DetMaterialOT;Bodega
DetMaterialOT;Corr
DetMaterialProd;CodPais
DetMaterialProd;Dealer
DetMaterialProd;TipoReq
DetMaterialProd;SerieOrden
DetMaterialProd;OrdenNo
DetMaterialProd;Linea
DetNcProveedor;CodPais
DetNcProveedor;Dealer
DetNcProveedor;Tienda
DetNcProveedor;NoNotaAbono
DetNcProveedor;Proveedor
DetNcProveedor;Serie
DetNcProveedor;LinNo
DetNcProveedorAnterior;CodPais
DetNcProveedorAnterior;Dealer
DetNcProveedorAnterior;Tienda
DetNcProveedorAnterior;NoNotaAbono
DetNcProveedorAnterior;Proveedor
DetNcProveedorAnterior;Serie
DetNcProveedorAnterior;LinNo
DetNotaAbono;CodPais
DetNotaAbono;Dealer
DetNotaAbono;Tda
DetNotaAbono;Serie
DetNotaAbono;DocNo
DetNotaAbono;LineaNo
DetNotaCredito;CodPais
DetNotaCredito;Dealer
DetNotaCredito;Tda
DetNotaCredito;Serie
DetNotaCredito;No
DetNotaCredito;NotaAbono
DetNotaCredito;LineaNo
DetNotaCredito;Bodega
DetNotaCredito;Codigo
DetNotaCredito;Fecha
DetNotaCreditoDesc;CodPais
DetNotaCreditoDesc;Dealer
DetNotaCreditoDesc;Tda
DetNotaCreditoDesc;Serie
DetNotaCreditoDesc;No
DetNotaCreditoDesc;LineaNo
DetOrdenCompra;CodPais
DetOrdenCompra;Dealer
DetOrdenCompra;Tda
DetOrdenCompra;OrdenNo
DetOrdenCompra;LineaNo
DetOrdenMedicaEmpresarial;CodPais
DetOrdenMedicaEmpresarial;Dealer
DetOrdenMedicaEmpresarial;Tda
DetOrdenMedicaEmpresarial;OrdenNo
DetOrdenMedicaEmpresarial;LineaNo
DetOrdenMedicaExterna;CodPais
DetOrdenMedicaExterna;Dealer
DetOrdenMedicaExterna;Tda
DetOrdenMedicaExterna;OrdenNo
DetOrdenMedicaExterna;LineaNo
DetOrdenMedicaHospital;CodPais
DetOrdenMedicaHospital;Dealer
DetOrdenMedicaHospital;Tda
DetOrdenMedicaHospital;OrdenNo
DetOrdenMedicaHospital;LineaNo
DetOrdenServicio;Id
DetPatron;CodPais
DetPatron;Dealer
DetPatron;Tda
DetPatron;PatronNo
DetPatron;Corr
DetPedido;CodPais
DetPedido;Dealer
DetPedido;Tda
DetPedido;Tipo
DetPedido;SolicitudNo
DetPedido;LineaNo
DetPedidoBods;CodPais
DetPedidoBods;Dealer
DetPedidoBods;Tda
DetPedidoBods;TipoPedido
DetPedidoBods;PedidoNo
DetPedidoBods;LineaNo
DetPedidoMesa;CodPais
DetPedidoMesa;Dealer
DetPedidoMesa;Tda
DetPedidoMesa;Mesa
DetPedidoMesa;PedidoNo
DetPedidoMesa;Fecha
DetPedidoMesa;Hora
DetPedidoMesa;IDDetalle
DetPedidoVta;CodPais
DetPedidoVta;Dealer
DetPedidoVta;Tda
DetPedidoVta;TipoPedido
DetPedidoVta;PedidoNo
DetPedidoVta;LineaNo
DetPlanilla;CodPais
DetPlanilla;Dealer
DetPlanilla;Planilla
DetPlanilla;Empleado
DetPlantillaCosto;CodPais
DetPlantillaCosto;Dealer
DetPlantillaCosto;PlantillaNo
DetPlantillaCosto;LineaNo
DetPreliquidacion;CodPais
DetPreliquidacion;Dealer
DetPreliquidacion;Tda
DetPreliquidacion;LiquidacionNo
DetPreliquidacion;Correlativo
DetPresGlo;CodPais
DetPresGlo;Dealer
DetPresGlo;CodigoActividad
DetPresGlo;Corr
DetPresuPer;CodPais
DetPresuPer;Dealer
DetPresuPer;CodigoActividad
DetPresuPer;Corr
DetPresupuestoGlobal;CodPais
DetPresupuestoGlobal;Dealer
DetPresupuestoGlobal;CodigoActividad
DetPresupuestoGlobal;Corr
DetPresupuestoPersona;CodPais
DetPresupuestoPersona;Dealer
DetPresupuestoPersona;CodigoActividad
DetPresupuestoPersona;Corr
DetProduccion;CodPais
DetProduccion;Dealer
DetProduccion;Tda
DetProduccion;OrdenNo
DetProduccion;LineaNo
DetProduccionAv;CodPais
DetProduccionAv;Dealer
DetProduccionAv;Serie
DetProduccionAv;OrdenNo
DetProduccionAv;LineaNo
DetProgPago;CodPais
DetProgPago;Dealer
DetProgPago;FechaProg
DetProgPago;Proveedor
DetProgPago;Tipo
DetProgPago;Documento
DetProgramacion;CodPais
DetProgramacion;Dealer
DetProgramacion;Tda
DetProgramacion;FechaProgramacion
DetProgramacion;Proveedor
DetProgramacion;SerieDoc
DetProgramacion;TipoDoc
DetProgramacion;DocNo
DetQuedanCxP;CodPais
DetQuedanCxP;Dealer
DetQuedanCxP;Tda
DetQuedanCxP;QuedanNo
DetQuedanCxP;LineaNo
DetReceta;CodPais
DetReceta;Dealer
DetReceta;Producto
DetReceta;Ingrediente
DetReceta;Cantidad
DetRecibo;CodPais
DetRecibo;Dealer
DetRecibo;Tda
DetRecibo;Serie
DetRecibo;Recibo
DetRecibo;LineaNo
DetRegalia;CodPais
DetRegalia;Dealer
DetRegalia;No
DetRegalia;Codigo
DetRemision;CodPais
DetRemision;Dealer
DetRemision;Tda
DetRemision;RemisionNo
DetRemision;Correlativo
DetRemisionAcumulada;CodPais
DetRemisionAcumulada;Dealer
DetRemisionAcumulada;Tda
DetRemisionAcumulada;Cliente
DetRemisionAcumulada;Producto
DetRemisionAcumulada;Fecha
DetRemisionAcumulada;RecibidoEntregado
DetRemisionAcumulada;Documento
DetRepGerencial;CodPais
DetRepGerencial;Dealer
DetRepGerencial;RepNo
DetRepGerencial;Nivel
DetRepGerencial;CodigoDesde
DetRepGerencial;CodigoHasta
DetRequisicion;CodPais
DetRequisicion;Dealer
DetRequisicion;Tda
DetRequisicion;TipoReq
DetRequisicion;ReqNo
DetRequisicion;Serie
DetRequisicion;Linea
DetRetencionIVA;CodPais
DetRetencionIVA;Dealer
DetRetencionIVA;Tda
DetRetencionIVA;Proveedor
DetRetencionIVA;Serie
DetRetencionIVA;Comprobante
DetRetencionIVA;CompraNo
DetRetencionIVA;TipoDoc
DetRetencionIVA;SerieDoc
DetRetencionIVA;FacturaNo
DetRotacionTemp;CodPais
DetRotacionTemp;Dealer
DetRotacionTemp;Codigo
DetTiketAnulado;CodPais
DetTiketAnulado;Dealer
DetTiketAnulado;Tda
DetTiketAnulado;Serie
DetTiketAnulado;TipoDoc
DetTiketAnulado;DocNo
DetTiketAnulado;LineaNo
DetTransportePesado;Codpais
DetTransportePesado;Dealer
DetTransportePesado;Numero
DetTransportePesado;Correlativo
DetTransportePesado;LineaID
DetTraslado;CodPais
DetTraslado;Dealer
DetTraslado;Tda
DetTraslado;Serie
DetTraslado;TrasladoNo
DetTraslado;LineaNo
DetValRecibido;CodPais
DetValRecibido;Dealer
DetValRecibido;Tda
DetValRecibido;Cliente
DetValRecibido;ChequeNo
DetValRecibido;Banco
DetValRecibido;Valor
DetValRecibido;Tipo
DetValRecibido;TipoDoc
DetValRecibido;SerieDoc
DetValRecibido;NoDoc
DevengoDescuento;CodPais
DevengoDescuento;Dealer
DevengoDescuento;Planilla
DevengoDescuento;Empleado
DevengoDescuento;Codigo
DevengoDescuento;Corr
DevengoPermanente;CodPais
DevengoPermanente;Dealer
DevengoPermanente;Empleado
DevengoPermanente;Codigo
DevengoPermanente;Tipo
DiaMes;Clase
DiaMes;Numero
DiaRuta;CodPais
DiaRuta;Dealer
DiaRuta;Codigo
DIAS_MESES;CLASE
DIAS_MESES;NUMERO
DiasVisita;CodPais
DiasVisita;Dealer
DiasVisita;ClienteNo
DifCaja;CodPais
DifCaja;Dealer
DifCaja;Tda
DifCaja;IngCaja
Direccion;id_Direccion
DireccionCliente;CodPais
DireccionCliente;Dealer
DireccionCliente;Cliente
DireccionCliente;Corr
DISPO_SECCION;CodPais
DISPO_SECCION;Dealer
DISPO_SECCION;CodAnio
DISPO_SECCION;CodNivel
DISPO_SECCION;CodGrado
DISPO_SECCION;CodSeccion
DistOC;CodPais
DistOC;Dealer
DistOC;Tda
DistOC;OrdenNo
DistOC;Codigo
DistOC;Corr
DistribuccionOC;CodPais
DistribuccionOC;Dealer
DistribuccionOC;Tda
DistribuccionOC;OrdenNo
DistribuccionOC;Codigo
DistribucionCC;CodPais
DistribucionCC;Dealer
DistribucionCC;Cuenta
DistribucionCC;CC
DistVenta;CodPais
DistVenta;Dealer
DistVenta;Tda
DistVentaSem;CodPais
DistVentaSem;Dealer
DistVentaSem;Tda
DistVentaSem;Año
DistVentaSem;SDA
DistVta;CodPais
DistVta;Dealer
DistVta;Tda
DistVta;OT
DistVta;Rubro
DistVta;Serie
DistVta;TipoDoc
DistVta;DocNo
DivComercial;CodPais
DivComercial;Dealer
DivComercial;Tda
DivComercial;Codigo
Division;CodPais
Division;Dealer
Division;Division
DivisionEmp;CodPais
DivisionEmp;Dealer
DivisionEmp;Departamento
DivisionEmp;Division
Divisiones;CodPais
Divisiones;Dealer
Divisiones;Division
DocDigital;CodPais
DocDigital;Dealer
DocDigital;Tda
DocDigital;Tipo
DocDigital;ID
DOCENTES;CodPais
DOCENTES;Dealer
DOCENTES;Codigo
DocPresentar;CodPais
DocPresentar;Dealer
DocPresentar;SolicitudNo
DocProd;CodPais
DocProd;Dealer
DocProd;Tda
DocProd;DocNo
DocProd;Usuario
Documento;CodPais
Documento;Dealer
Documento;Tda
Documento;No_Doc
DocumentoDTE;CodPais
DocumentoDTE;AfiliacionIVA
DocumentoDTE;Doc
DocumentoDTESV;CodPais
DocumentoDTESV;TipoDoc
DocumentosCaja;CodPais
DocumentosCaja;Dealer
DocumentosCaja;Tda
DocumentosCaja;NoDoc
DPVta;ID
DTEV;Numero_de_Autorizacion
Dui;CodPais
Dui;Dealer
Dui;Dui
Dui;Empleado
DynamicProcedure;id
EDO_CTA_BCO;CodPais
EDO_CTA_BCO;Dealer
EDO_CTA_BCO;Mes
EDO_CTA_BCO;Banco
EDO_CTA_BCO;Tipo
EDO_CTA_BCO;Documento
EDO_CTA_BCO;FechaAplic
EDO_CTA_BCO;Cargos
EDO_CTA_BCO;Abonos
EDO_CTA_BCO;Saldo
EdoCtaBco;CodPais
EdoCtaBco;Dealer
EdoCtaBco;Mes
EdoCtaBco;Banco
EdoCtaBco;Tipo
EdoCtaBco;Documento
EdoCtaBco;FechaAplic
EdoCtaBco;Cargo
EdoCtaBco;Abono
EdoCtaBco;Saldo
EdoCtaTemp;CodPais
EdoCtaTemp;Dealer
EdoCtaTemp;Correlativo
EdoCtaTemp;Tipo
EdoCtaTemp;Documento
EdoCtaTemp;FechaAplic
EdoCtaTemp;Cargo
EdoCtaTemp;Abono
EdoCtaTemp;Saldo
EdoCtaTemp;Usuario
Educacion;CodPais
Educacion;Dealer
Educacion;SolicitudNo
Educacion;CentroEstudios
Efectivo;Codigo
Email;CodPais
Email;Dealer
EmailGroups;CodPais
EmailGroups;Dealer
EmailGroups;Numero
Embarque;CodPais
Embarque;Dealer
Embarque;Correlativo
Embarque;NoContrato
Embarque;DocNo
Empaque;CodPais
Empaque;Dealer
Empaque;Codigo
EmpaqueHerraje;CodPais
EmpaqueHerraje;Dealer
EmpaqueHerraje;Tda
EmpaqueHerraje;PedidoNo
EmpaqueHerraje;CajaNo
EmpAsignacionProd;CodPais
EmpAsignacionProd;Dealer
EmpAsignacionProd;Tda
EmpAsignacionProd;LineaNo
EmpleadoCafeteria;CodPais
EmpleadoCafeteria;Dealer
EmpleadoCafeteria;Empresa
EmpleadoCafeteria;Empleado
EmpMdco;CodPais
EmpMdco;Dealer
EmpMdco;CodigoMedico
EmpMdco;CodigoEmpleado
EmpresaCaf;CodPais
EmpresaCaf;Dealer
EmpresaCaf;Codigo
EmpUser;CodPais
EmpUser;Dealer
EmpUser;Usuario
EncajadoHerraje;CodPais
EncajadoHerraje;Dealer
EncajadoHerraje;Tda
EncajadoHerraje;PedidoNo
EncajadoHerraje;ID
EncajadoHerraje;LineaNo
EncEdoCta;CodPais
EncEdoCta;Dealer
EncEdoCta;Banco
EncEdoCta;Mes
EncEdoCta;Año
EnracadoHerraje;CodPais
EnracadoHerraje;Dealer
EnracadoHerraje;Tda
EnracadoHerraje;PedidoNo
EnracadoHerraje;ID
EnracadoHerraje;LineaNo
Ensamble;CodPais
Ensamble;Dealer
Ensamble;Codigo
Ensamble;Componente
EntCaja;CodPais
EntCaja;Dealer
EntCaja;Tda
EntCaja;CAJERO
EntCaja;FECHA
EntCaja;RUTA
EntCaja;EntregaNo
EntProvSem;CodPais
EntProvSem;Dealer
EntProvSem;Tda
EntProvSem;Proveedor
EntradaDatos;CodPais
EntradaDatos;Dealer
EntradaDatos;Mes
EntradaDatos;Año
EntradaDatos;Dependencia
EntregaAbono;CodPais
EntregaAbono;Dealer
EntregaAbono;Tda
EntregaAbono;TipoDoc
EntregaAbono;SerieDoc
EntregaAbono;Docno
EntregaAbono;ValorAbono
EntregaAbono;FechaAbono
EntregaProd;CodPais
EntregaProd;Dealer
EntregaProd;Serie
EntregaProd;OrdenNo
EntregaProd;Fecha
EntregaProd;Bodega
EntregaProd;Codigo
EntregaTemp;CodPais
EntregaTemp;Dealer
EntregaTemp;Tda
EntregaTemp;Serie
EntregaTemp;TipoDoc
EntregaTemp;DocNo
EntregaTemp;Bodega
EntregaTemp;Codigo
EntregaTemp;TipoUnidad
EntregaTemp;LineaNo
EnvioLiqTemp;CodPais
EnvioLiqTemp;Dealer
EnvioLiqTemp;Tda
EnvioLiqTemp;CompraNo
Equipo;CodPais
Equipo;Dealer
Equipo;EquipoId
Equivalencia;CodPais
Equivalencia;Dealer
Equivalencia;Letra
Errorlog;CodPais
Errorlog;Dealer
Errorlog;Tda
Errorlog;Fecha
Errorlog;Hora
Errorlog;Usuario
Errorlog;Programa
Errorlog;No
ErrorResult;CodPais
ErrorResult;Dealer
ErrorResult;Tda
ErrorResult;Fecha
ErrorResult;Hora
ErrorResult;Usuario
ErrorResult;Programa
EscalaPrecio;CodPais
EscalaPrecio;Dealer
EscalaPrecio;Codigo
EscalaPrecio;Tipo_cliente
EscalaPrecio;Max
EscalaPrecioHist;CodPais
EscalaPrecioHist;Dealer
EscalaPrecioHist;Codigo
EscalaPrecioHist;Tipo_cliente
EscalaPrecioHist;Max
EscalaPrecioHist;Fecha
EscenarioDTE;CodPais
EscenarioDTE;CodFrase
EscenarioDTE;CodEscenario
EstablecimientoMH;CodPais
EstablecimientoMH;Dealer
EstablecimientoMH;Tda
EstablecimientoMH;TipoEstablecimiento
EstadoFam;CodPais
EstadoFam;Dealer
EstadoFam;CodigoEmpleado
EstadoFam;Pariente
EstadoFamiliar;CodPais
EstadoFamiliar;Dealer
EstadoFamiliar;CodigoEmpleado
EstadoFamiliar;Parientes
EstCtaGlobal;CodPais
EstCtaGlobal;Dealer
EstCtaGlobal;Cliente
EvalAsPecto;CodPais
EvalAsPecto;Dealer
EvalAsPecto;Aspecto
EvalEducacion;CodPais
EvalEducacion;Dealer
EvalEducacion;Detalles
EvalExperienc;CodPais
EvalExperienc;Dealer
EvalExperienc;Descripcion
EvalPersonalid;CodPais
EvalPersonalid;Dealer
EvalPersonalid;Personalidad
Evaluacion;CodPais
Evaluacion;Dealer
Evaluacion;Fecha
Evaluacion;SolicitudNo
ExamMdco;CodPais
ExamMdco;Dealer
ExamMdco;Empleado
ExamMdco;TipoExamen
ExamMdco;FechaExamen
ExcepcionDocumentos;Correlativo
ExcPresup;CodPais
ExcPresup;Dealer
ExcPresup;Tda
ExcPresup;Cuenta
ExcPresup;CentroCosto
Existencia;CodPais
Existencia;Dealer
Existencia;Tda
Existencia;Bodega
Existencia;Codigo
Existencia;Usuario
ExistenciaCompra;CodPais
ExistenciaCompra;Dealer
ExistenciaCompra;Tda
ExistenciaCompra;Codigo
ExistenciaCompra;PTda
ExistenciaCompra;POrdenNo
ExistenciaCompra;Usuario
ExistenciaCompra;TipoUnidad
ExistenciaCosto;CodPais
ExistenciaCosto;Dealer
ExistenciaCosto;Tda
ExistenciaCosto;Bodega
ExistenciaCosto;Codigo
ExistenciaCosto;Usuario
ExperienciaLaboral;CodPais
ExperienciaLaboral;Dealer
ExperienciaLaboral;Codigo
ExperienciaLaboral;CargoDesempeñado
ExperienciaLaboralSolicitud;CodPais
ExperienciaLaboralSolicitud;Dealer
ExperienciaLaboralSolicitud;SolicitudNo
ExperienciaLaboralSolicitud;Empresa
FactAnterior;CodPais
FactAnterior;Dealer
FactAnterior;Tda
FactAnterior;TipoDoc
FactAnterior;Serie
FactAnterior;DocNo
FactAnulada;CodPais
FactAnulada;Dealer
FactAnulada;Tda
FactAnulada;DocNo
FactAnulada;TipoDoc
FactAnulada;Serie
FactContrato;CodPais
FactContrato;Dealer
FactContrato;Tda
FactContrato;ContratoNo
FactContrato;LineaNo
FactContratos;CodPais
FactContratos;Dealer
FactContratos;Tda
FactContratos;ContratoNo
FactContratos;Linea
FactCxC;CodPais
FactCxC;Dealer
FactCxC;Tda
FactCxC;TipoDoc
FactCxC;Serie
FactCxC;DocNo
FactCxP;CodPais
FactCxP;Dealer
FactCxP;Tda
FactCxP;TipoDoc
FactCxP;Serie
FactCxP;DocNo
FactCxP;Proveedor
FactCxP;Usuario
FactEntrega;CodPais
FactEntrega;Dealer
FactEntrega;Tda
FactEntrega;SerieDoc
FactEntrega;TipoDoc
FactEntrega;DocNo
FactEntrega;Bodega
FactEntrega;Codigo
FactEntrega;IDEntrega
FactEntrega;TipoUnidad
FactEntrega;LineaNo
FactorManoObraProducto;CodPais
FactorManoObraProducto;Dealer
FactorManoObraProducto;Codigo
FactServicio;CodPais
FactServicio;Dealer
FactServicio;Tda
FactServicio;TipoDoc
FactServicio;DocNo
FactServicio;LineaNo
FactServicio;Serie
FactServicio;CorrLinea
Factura;CodPais
Factura;Dealer
Factura;Tda
Factura;Serie
Factura;TipoDoc
Factura;DocNo
FacturaAbono;CodPais
FacturaAbono;Dealer
FacturaAbono;Tda
FacturaAbono;Serie
FacturaAbono;TipoDoc
FacturaAbono;DocNo
FacturaAbono;LineaNo
FacturaAnterior;CodPais
FacturaAnterior;Dealer
FacturaAnterior;Tda
FacturaAnterior;Serie
FacturaAnterior;TipoDoc
FacturaAnterior;DocNo
FacturaAnteriorAnterior;CodPais
FacturaAnteriorAnterior;Dealer
FacturaAnteriorAnterior;Tda
FacturaAnteriorAnterior;Serie
FacturaAnteriorAnterior;TipoDoc
FacturaAnteriorAnterior;DocNo
FacturaDespBodega;Id
FacturaGuardada;CodPais
FacturaGuardada;Dealer
FacturaGuardada;Tda
FacturaGuardada;TipoDoc
FacturaGuardada;SerieDoc
FacturaGuardada;DocNo
FacturaInventario;CodPais
FacturaInventario;Dealer
FacturaInventario;Tda
FacturaInventario;TipoDoc
FacturaInventario;SerieDoc
FacturaInventario;DocNo
FacturaMasa;CodPais
FacturaMasa;Dealer
FacturaMasa;Tda
FacturaMasa;No
FacturaPeso;CodPais
FacturaPeso;Dealer
FacturaPeso;Tda
FacturaPeso;TipoDoc
FacturaPeso;Serie
FacturaPeso;DocNo
FacturaPrint;CodPais
FacturaPrint;Dealer
FacturaPrint;Tda
FacturaPrint;Serie
FacturaPrint;TipoDoc
FacturaPrint;DocNo
FacturaTemp;CodPais
FacturaTemp;Dealer
FacturaTemp;Tda
FacturaTemp;Serie
FacturaTemp;TipoDoc
FacturaTemp;DocNo
FacturaTemporal;CodPais
FacturaTemporal;Dealer
FacturaTemporal;Tda
FacturaTemporal;Serie
FacturaTemporal;Tipodoc
FacturaTemporal;DocNo
FacturaTemporal;Codigo
FacturaTemporalAv;id
FechaProduccion;CodPais
FechaProduccion;Dealer
FechaProduccion;Tda
FechaProduccion;Fecha
FechasCierre;CodPais
FechasCierre;Dealer
FechasCierre;Tda
FechasCierre;OT
FechasdeProduccion;CodPais
FechasdeProduccion;Dealer
FechasdeProduccion;Fecha
FEL;CodPais
FEL;Dealer
FEL;Tda
FEL;TipoDoc
FEL;Serie
FEL;DocNo
FELSV;CodPais
FELSV;Dealer
FELSV;Tda
FELSV;TipoDoc
FELSV;Serie
FELSV;DocNo
Firma;CodPais
Firma;Dealer
Firma;Tda
Firma;Codigo
FlujoCaja;CodPais
FlujoCaja;Dealer
FlujoCaja;Rubro
FlujoCaja;Nivel
FlujoCaja;Subnivel
FormaPago;CodPais
FormaPago;Dealer
FormaPago;Codigo
FormasPago;CodPais
FormasPago;Dealer
FormasPago;Codigo
Formato;CodPais
Formato;Dealer
Formato;Codigo
Formato;TipoDoc
FormatoBoletaMedica;CodPais
FormatoBoletaMedica;Dealer
FormatoBoletaMedica;Codigo
FormatoBoletaMedica;OrdenNo
FormulaProd;CodPais
FormulaProd;Dealer
FormulaProd;Codigo
FormulaProd;Correlativo
FormularioFiscalia;CodPais
FormularioFiscalia;Dealer
FormularioFiscalia;Tienda
FormularioFiscalia;Cliente
FormularioFiscalia;Correlativo
Fotografia;CodPais
Fotografia;Dealer
Fotografia;Empleado
FraseDTE;CodPais
FraseDTE;CodFrase
FraseFEL;CodPais
FraseFEL;Dealer
FraseFEL;Tda
FraseFEL;Doc
FraseFEL;Frase
Galera;CodPais
Galera;Dealer
Galera;Granja
Galera;Galera
GastoDirectoProd;CodPais
GastoDirectoProd;Dealer
GastoDirectoProd;Correlativo
GastoDirectoProd;Orden
GastoDirectoProd;Serie
GastoEspecifico;CodPais
GastoEspecifico;Dealer
GastoEspecifico;TipoGasto
GastoEspecifico;TipoOrden
GastoFijo;CodPais
GastoFijo;Dealer
GastoFijo;Correlativo
GastoGuentaCC;CodPais
GastoGuentaCC;Dealer
GastoGuentaCC;CuentaContable
GastoGuentaCC;CdCosto
GastoIndirectoProd;CodPais
GastoIndirectoProd;Dealer
GastoIndirectoProd;Orden
GastoIndirectoProd;Fecha
GastoIndirectoProd;Rubro
GastoIndirectoProd;Serie
GastoOT;CodPais
GastoOT;Dealer
GastoOT;Tda
GastoOT;OT
GastoOT;Corr
GastoOT;Tecnico
GastRetaceo;CodPais
GastRetaceo;Dealer
GastRetaceo;Tda
GastRetaceo;RetaceoNo
GastRetaceo;Linea
GENEROS;Codigo
GeoposicionCliente;CodPais
GeoposicionCliente;Dealer
GeoposicionCliente;ClienteNo
Gestion;CodPais
Gestion;Dealer
Gestion;Gestion
GiftCard;CodPais
GiftCard;Dealer
